,text,lbl_index,labels
3759,what is the criminal 's name in the breakfast club,3,HUM
3760,what is ronnie real name from players club,3,HUM
3761,who was king of england when the vikings invaded,3,HUM
3762,When did Viking invasions begin in the British Isles?,4,NUM
3763,who were vikings and where did they come from,3,HUM
3764,who wrote nothing is true everything is permitted,3,HUM
3765,who wrote the poet as hero keats in his letters,3,HUM
3766,who said a life unexamined is not worth living,3,HUM
3767,what is the dogs name from the simpsons,1,ENTY
3768,who does the voices on puppy dog pals,3,HUM
3769,who plays the voice of bob on puppy dog pals,3,HUM
3770,who wrote the poem i wandered lonely as a cloud,3,HUM
3771,who said the woods are lovely dark and deep,3,HUM
3772,who wrote the poet as hero keats in his letters,3,HUM
3773,who initiated the game of cricket among india and how,3,HUM
3774,who invented the first cell phone ever made,3,HUM
3775,who invented the block and tackle pulley system,3,HUM
3776,who wrote the song house of the rising son,3,HUM
3777,who wrote do n 't you want somebody to love,3,HUM
3778,who wrote deep in the heart of texas,3,HUM
3779,who developed the concept of ' color of paint ',3,HUM
3780,Who was the first to make color the central element of the painting?,3,HUM
3781,who invented the first flush toilet in 1500,3,HUM
3782,what president had lie in state in the capitol rotunda,3,HUM
3783,who was the first president to move into the white house,3,HUM
3784,who was the president when the white house burned,3,HUM
3785,who was the only justice to be impeached,3,HUM
3786,Who was appointed to be the new Director of the CIA in 1950?,3,HUM
3787,Who was the director of the CIA?,3,HUM
3788,which president have nominated the most supreme court justices,3,HUM
3789,Which president called for constitutional changes?,3,HUM
3790,what president served more than 2 terms in office,3,HUM
3791,What did Whitehead claim God would be without the world?,0,DESC
3792,who was a french political philosopher who admired the english form of government,3,HUM
3793,What statement of note was given by a great philosopher from France written by another great philosopher?,0,DESC
3794,top 10 footballers who died on the pitch,3,HUM
3795,Who was martyred in about 269 AD?,3,HUM
3796,who were the five man that died in the boston massacre,3,HUM
3797,where does the money from who wants to be a millionaire come from,5,LOC
3798,who gets the money from go fund me,3,HUM
3799,who pays the winner on people 's court,3,HUM
3800,what are the responsibilities of the department of labor division of labor racketeering,3,HUM
3801,What was the Marshal's force called?,3,HUM
3802,What was the federal Government responsible for? ,0,DESC
3803,who was the chilean dictator that ruled throughout the 70s and 80s,3,HUM
3804,when did the nicaraguan revolution start and end,4,NUM
3805,who was responsible for liberating much of south america,3,HUM
3806,who did scarlett marry in gone with the wind,3,HUM
3807,who did james bond marry in on her majesty 's secret service,3,HUM
3808,who does jane bennet marry in the end,3,HUM
3809,what is the biggest game company in the world,3,HUM
3810,which is the oldest business of tata motors,3,HUM
3811,when did toys r us come to uk,4,NUM
3812,what is the biggest game company in the world,3,HUM
3813,what is the largest selling soft drink in the world,1,ENTY
3814,who has the most employees in the us,3,HUM
3815,Who was Chanakya?,3,HUM
3816,who was the prime minister of india when saarc was formed,3,HUM
3817,who was the pm of india in 1996,3,HUM
3818,What was the name of the Grain Intendant?,3,HUM
3819,what is the dogs name from the simpsons,1,ENTY
3820,what was the dogs name in peter pan,1,ENTY
3821,Who claimed to have murdered Gaddafi?,3,HUM
3822,Who arrested Sayyid Hasan ar-Rida al-Mahdi as-Sanussi?,3,HUM
3823,Who was the director of the CIA?,3,HUM
3824,who was the guy that shot himself on tv,3,HUM
3825,who was in the crows nest when the titanic struck the iceberg,3,HUM
3826,who killed doughboy in boyz n the hood,3,HUM
3827,who helped unus from marvel comics when he seemed to lose control of his powers,3,HUM
3828,who did the avengers fight in the first movie,3,HUM
3829,who plays angel in x-men the last stand,3,HUM
3830,who drank the most alcohol in the world,3,HUM
3831,what is the largest selling soft drink in the world,1,ENTY
3832,who sells the most oil in the world,3,HUM
3833,what president served more than 2 terms in office,3,HUM
3834,what president was a good chief of state,3,HUM
3835,who was the president that served more than two terms,3,HUM
3836,who have been the hosts of whose line is it anyway,3,HUM
3837,who were the original members of dc talk,3,HUM
3838,who were the twins on little house on the prairie,3,HUM
3839,who was the first lady to marry in the white house,3,HUM
3840,who has been the wife and mother of a us president,3,HUM
3841,what president made father 's day a national holiday,3,HUM
3842,who led the cherokee on the trail of tears,3,HUM
3843,What Native American tribe at one time lived on Belle Isle?,3,HUM
3844,which native american tribes had a written language,1,ENTY
3845,Which baseball stadium is found at Notre Dame?,5,LOC
3846,who does ohio state play in their first football game,3,HUM
3847,where does auburn play in the ncaa tournament,5,LOC
3848,who fought against germany in world war 2,3,HUM
3849,Who led the Allied powers?,3,HUM
3850,who did germany have to pay reparations to,3,HUM
3851,Which two sisters died?,3,HUM
3852,who played the oldest daughter in the partridge family,3,HUM
3853,who played the pigeon sisters on the odd couple,3,HUM
3854,who put the overalls in mrs murphy 's chowder,3,HUM
3855,who did the voice of granny on looney tunes,3,HUM
3856,who stole the cookie from the cookie jar gullah gullah island,3,HUM
3857,who was responsible for the gulf oil spill,3,HUM
3858,who was affected in the sumatra earthquake 2004,3,HUM
3859,What sort of problems did the oil industry experience in Libya?,0,DESC
3860,what font is used in the levi 's logo,1,ENTY
3861,what is the s p 500 ticker symbol,2,ABBR
3862,who designed the rock band queen 's logo,3,HUM
3863,who did vincent van gogh sell his painting to,3,HUM
3864,who painted the famous portrait of mona lisa,3,HUM
3865,who painted the painted garden from the villa of livia,3,HUM
3866,who did the voice of arnold in hey arnold,3,HUM
3867,when was the music video for sad made,4,NUM
3868,who is the honduran ambassador to the us,3,HUM
3869,who is the author of a primary source from magellans voyage,3,HUM
3870,which of these authors was an american author and biographer who traced,3,HUM
3871,What English born architect designed the Old Montreal Custom House?,3,HUM
3872,Who was the designer of the Federal Reserve Building?,3,HUM
3873,who was the original design of the golden gate bridge,3,HUM
3874,who does the commercials for kentucky fried chicken,3,HUM
3875,who had the commercial where 's the beef,3,HUM
3876,which of these authors was an american author and biographer who traced,3,HUM
3877,who is the best selling fiction author of all time,3,HUM
3878,who is the top selling author of all time,3,HUM
3879,who was the girl in bob seger night moves,3,HUM
3880,joan jett hit me with your best shot,1,ENTY
3881,What band did Johnny Rotten form after the Sex Pistols?,3,HUM
3882,who 's running for mayor of san francisco,3,HUM
3883,Who was the only Republican Mayor candidate to win the Bronx since 1914?,3,HUM
3884,Who was San Diego's last mayor?,3,HUM
3885,who id the oldest person in the world,3,HUM
3886,who is the oldest person living on earth,3,HUM
3887,who is the oldest living human being on earth,3,HUM
3888,who played the dad on that 70 show,3,HUM
3889,who played father in i can only imagine,3,HUM
3890,who played the father in fiddler on the roof,3,HUM
3891,who plays justin russo in wizards of waverly place,3,HUM
3892,when does gregg sulkin come into wizards of waverly place,4,NUM
3893,where was wizards of waverly place tv show filmed,5,LOC
3894,who was the last person executed for treason,3,HUM
3895,who was the german general in operation torch,3,HUM
3896,who was put on trial and sentenced to death,3,HUM
3897,who landed on the moon for the first time,3,HUM
3898,Which notable astronaut is known to have attended Notre Dame?,3,HUM
3899,who was president when apollo 11 landed on the moon,3,HUM
3900,Who helped the bar win their court case?,3,HUM
3901,What local businessman help provide support for the Washington University?,3,HUM
3902,what attorney general of the united states in 1919 launched a campaign targeting radicals,3,HUM
3903,who has the biggest navy fleet in the world,3,HUM
3904,what was the largest battleship in the us navy,1,ENTY
3905,What ship did Japan donate to Tuvalu in 2015?,1,ENTY
3906,who does robin williams play in night at the museum,3,HUM
3907,who has played robin in the batman movies,3,HUM
3908,who did arnold schwarzenegger play in batman and robin,3,HUM
3909,who wrote i just fall in love again,3,HUM
3910,who wrote when you look me in the eyes,3,HUM
3911,who wrote you make me feel my love,3,HUM
3912,who greeted the pilgrims when they arrived in plymouth,3,HUM
3913,who founded colonies in the region between virginia and new england,3,HUM
3914,who was affected by the proclamation of 1763,3,HUM
3915,What are most pathogenic bacteria unable to grow on?,1,ENTY
3916,who did the biggest poo in the world,3,HUM
3917,where did the black death kill the most,5,LOC
3918,identify the basic characteristics of each of the following monopoly,0,DESC
3919,What are two types of railway transportation still use DC motor?,1,ENTY
3920,What is the voltage shared two types of trains UK railroad system?,4,NUM
3921,who was the comedian who said chase me,3,HUM
3922,where was the comedy of errors first performed,5,LOC
3923,who used to present the late late show,3,HUM
3924,who was the first elected president of the united states of america,3,HUM
3925,Who was the first president of Washington University?,3,HUM
3926,who was the first mayor of san antonio,3,HUM
3927,who were the medal of honor winners at the all star game,3,HUM
3928,who won the olympic gold medal in archery,3,HUM
3929,what is the purpose of the congressional medal of honor society,0,DESC
3930,who was president of the united states in 1987,3,HUM
3931,who became the president of pakistan in 2008,3,HUM
3932,who was the president who sent troops to vietnam,3,HUM
3933,who did the voiceover in the hateful eight,3,HUM
3934,who plays the voice of night ninja in pj masks,3,HUM
3935,who does the voice for the dad in incredibles 2,3,HUM
3936,who are the super heros in justice league,3,HUM
3937,who are the founding members of the justice league,3,HUM
3938,who are the members of justice league dark,3,HUM
3939,who played the murderer in silence of the lambs,3,HUM
3940,who won an oscar for his role in silence of the lambs,3,HUM
3941,who played the girl on the motorcycle in a film of same name,3,HUM
3942,who was the comedian who said chase me,3,HUM
3943,who played rocky 's son in rocky 5,3,HUM
3944,what are the names of thomas and friends,3,HUM
3945,Who was the leader of the 18th century Swazi kingdom?,3,HUM
3946,who ruled at the height of the renaissance,3,HUM
3947,Who was the leader of the Scottish Reformation?,3,HUM
3948,who was in one flew over the cuckoo 's nest,3,HUM
3949,who played dracula in the original motion picture,3,HUM
3950,who does the voice of the wolf in hotel transylvania,3,HUM
3951,who played the dentist in the original little shop of horrors,3,HUM
3952,What group has not preserved any cultural traditions?,3,HUM
3953,What civilization is the group credited with starting?,1,ENTY
3954,which native civilization lived in the region that is now eastern and southern mexico,3,HUM
3955,What did the ancient Greeks call the people that lived in the British Isles?,3,HUM
