,text,lbl_index,labels
4091,When will a new international school open in Brasilia?,8,date
4092,when did the first pump it up open,8,date
4093,when was the last partial eclipse seen in michigan,8,date
4094,when is easter going to be on april 14,8,date
4095,when is easter going to be on april 5,8,date
4096,In what year did Sulla die?,8,date
4097,In what year was Gustav Adolph built?,8,date
4098,When did Stalin pass away?,8,date
4099,What agreement replaced the Congress of Vienna?,14,other
4100,What became a main influence for the Congress of Vienna?,12,desc
4101,When was the Treaty of Sevres signed?,8,date
4102,when did mozart compose his first piece of music,8,date
4103,When was Johann Heinrich Pestalozzi born?,8,date
4104,what was the name of mozart 's first symphony,1,cremat
4105,when was the great pyramids of giza built,8,date
4106,when was the temple of karnak at luxor built,8,date
4107,when did the great wall of china build,8,date
4108,when did the beatles perform at shea stadium,8,date
4109,when does the new growlers album come out,8,date
4110,when is america got talent 2017 live shows,8,date
4111,How old was Eisenhower in 1960?,27,period
4112,In what year was Robert Sommers Brookings born?,8,date
4113,In what year did Richard Gephardt become GOP leader?,8,date
4114,what year does the hateful eight take place,8,date
4115,In what year was the Chicago International Film Festival first established?,8,date
4116,In what century did Hyderabad style painting develop?,8,date
4117,where did the crew of the bounty settle,14,other
4118,When did the Rebellion start?,8,date
4119,when did the movie the butler take place,8,date
4120,when did the first primates appear on earth,8,date
4121,when were the first fossils found at riversleigh,8,date
4122,What was widespread before prehistoric species existed?,14,other
4123,when did the singer of linkin park die,8,date
4124,When was Johann Heinrich Pestalozzi born?,8,date
4125,when did the lead singer of stone temple pilots die,8,date
4126,when did the great fire of london start,8,date
4127,When was the Canada-Quebec Free Trade Agreement enacted?,8,date
4128,when did the fort mcmurray fire start and end,8,date
4129,during which months do we have spring season in india,8,date
4130,What month typically marks the end of summer on Cyprus?,8,date
4131,what season is it in usa in january,8,date
4132,when was the first mobile banking app released,8,date
4133,when was paper money first issued in the usa,8,date
4134,when was the reserve bank of australia established,8,date
4135,In what year did the original Indiana Jones movie release?,8,date
4136,what year does the hateful eight take place,8,date
4137,when did the movie cooley high come out,8,date
4138,what day of the week was june 5 1975,8,date
4139,what day of the week was february 3 1959,8,date
4140,what day of the week is november 14th,8,date
4141,In what year was George Caleb Bingham born?,8,date
4142,where did the last name clark come from,12,desc
4143,"In what year was Donald Wills Douglas, Sr. born?",8,date
4144,what era does romeo and juliet take place,8,date
4145,Where was William Shakespeare's Othello set?,14,other
4146,what plays did shakespeare write in the jacobean era,1,cremat
4147,what day of the week was february 3 1959,8,date
4148,what day of the week was june 5 1975,8,date
4149,what day of the week is november 14th,8,date
4150,when was the rank of corporal established in the marine corps,8,date
4151,when was the american pledge of allegiance written,8,date
4152,what year did the star spangled banner became our national anthem,8,date
4153,what were the dates of the first gulf war,8,date
4154,when did the us invaded iraq the second time,8,date
4155,When did the Arabs invade Iran?,8,date
4156,when did the first spawn comic come out,8,date
4157,when did the infinity gauntlet comic come out,8,date
4158,When did the Scholastic Magazine of Notre dame begin publishing?,8,date
4159,when did mozart compose his first piece of music,8,date
4160,when did the singer of linkin park die,8,date
4161,When did King Sobhuza II die?,8,date
4162,when did the great depression hit the united states,8,date
4163,In what year was Eisenhower involved in an incident while flying?,8,date
4164,When was it suggested to Eisenhower that he might one day become president?,8,date
4165,when was the first olympic games held in greece,8,date
4166,when was the game of football included in olympics,8,date
4167,What year was a men's tournament added to the Summer Olympics?,8,date
4168,On which date did Muhammad begin receiving the Quran?,8,date
4169,Where did Mohammad move to found a separate Muslim community?,14,other
4170,Who last recorded Muhammad revelations?,4,ind
4171,when did jaws come out in the uk,8,date
4172,Who wrote the 'Jaws' book?,4,ind
4173,Who made Spielberg the 'Jaws' director?,4,ind
4174,when does the running of the bulls start,8,date
4175,when was the first gun used in war,8,date
4176,When did the Manchus create their own artillery?,8,date
4177,What year did the Pecheneg war begin?,8,date
4178,where does wool come from and how is it made,12,desc
4179,when did the fur trade in canada start,8,date
4180,When did farmers switch from barley to wheat?,8,date
4181,when is the nobel peace prize awarded each year,8,date
4182,In which year was Vimara Peres knighted?,8,date
4183,When did the implementers receive a Nobel Prize for making the transistor?,8,date
4184,when did the battle of charles town happen,8,date
4185,why did the battle of hastings norman conquest take place and how was the battle fought and won,9,reason
4186,When was the invasion of Gaul by Rome?,8,date
4187,In what year did Sulla die?,8,date
4188,In what year did Rutherford die?,8,date
4189,What year did Pietro Paolo Cristofari die?,8,date
4190,what is the busiest hurricane season on record,8,date
4191,When is the busiest time for tourism in St. Barts?,8,date
4192,when do birds fly south for the winter,8,date
4193,On what date did the first public radio station in Hyderabad begin broadcasting?,8,date
4194,When was 'The War of the Worlds' radio broadcast?,8,date
4195,when was the first tv sold to the public,8,date
4196,When did South Africa impose the apartheid policy on Namibia?,8,date
4197,when did white settlers arrived in south africa,8,date
4198,In what year was the Parliament of South Africa formed?,8,date
4199,What year were professional players allowed to play in the  Summer Olympics? ,8,date
4200,when was the first olympic games held in greece,8,date
4201,What year was a men's tournament added to the Summer Olympics?,8,date
4202,In what year was the patent filed for the non-Semiconductor Radiant Diode?,8,date
4203,when was the first wireless tv remote invented,8,date
4204,What year was the Toepler Pump invented?,8,date
4205,when does the next doomsday clock come out,8,date
4206,What millennium did Mosaic start?,8,date
4207,when was the digital millennium copyright act created,8,date
4208,when did the hoover dam started being built,8,date
4209,when did they start building the three gorges dam,8,date
4210,when was the tunnel under the thames built,8,date
4211,When was Johann Heinrich Pestalozzi born?,8,date
4212,When was Descartes born?,8,date
4213,when did brooklyn become part of new york city,8,date
4214,when was the game snakes and ladders invented,8,date
4215,when was the first 12 string guitar made,8,date
4216,when did the first smart phone come out,8,date
4217,when was the first automobile invented in america,8,date
4218,when was the first full electric car made,8,date
4219,when did the first car phone come out,8,date
4220,when does the running of the bulls start,8,date
4221,where is the bull run held in spain,14,other
4222,what is the first battle of bull run,7,def
4223,When did Satellaview start broadcasting in the US?,8,date
4224,When did Doordarshan begin broadcasting in Hyderabad?,8,date
4225,On what date did the first public radio station in Hyderabad begin broadcasting?,8,date
4226,where did the attack on pearl harbor occur,14,other
4227,when did the attack on pearl harbor start and end,8,date
4228,How many days after the attack on Pearl Harbor did Germany wait to declare war on the United States?,13,count
4229,when did the us declare war on britain for the war of 1812,8,date
4230,In what year did the Caribbean war start?,8,date
4231,what did the war of 1812 lead to,14,other
4232,In what year did Emperor Ling die?,8,date
4233,when did the emperor of japan lose power,8,date
4234,When did the Nanking Massacre occur?,8,date
4235,when did florida become right to work state,8,date
4236,when did the states seceded during the civil war,8,date
4237,when was puerto rico annexed by the united states,8,date
4238,when did the great depression hit the united states,8,date
4239,when did the usa emerge ( come out of ) the economic depression,8,date
4240,when did the roaring twenties begin and end,8,date
4241,what year did the berlin wall came down,8,date
4242,when did the berlin wall get knocked down,8,date
4243,when did the berlin wall came down and who was president,8,date
4244,What year did the British build Hadrian's Wall?,8,date
4245,when did the great wall of china build,8,date
4246,when was the fence built on the border,8,date
4247,what year did cincinnati reds win world series,8,date
4248,who hit the most homeruns in baseball history,4,ind
4249,when was adrian gonzalez traded to the mets,8,date
4250,when did the windsors come to the throne,8,date
4251,When did Spielberg and Irving marry?,8,date
4252,when did england stop having a king and queen,8,date
4253,What is NAACP and acronym of?,3,exp
