,texts,labels
2847,How fast is light ?,speed
2848,How fast must a spacecraft travel to escape Earth 's gravity ?,speed
2849,What is the speed of the Mississippi River ?,speed
2850,What 's the Hungarian word for pepper ?,word
2851,"What English word comes from the Old French covrefeu , meaning cover fire ?",word
2852,What 's the singular of dice ?,word
2853,What words in the English have two u 's back to back ?,word
2854,What is another word for diet ?,word
2855,What is the most famous German word in the English language ?,word
2856,What is the word for love of pain or abuse ?,word
2857,What is a word whose letters can be rearranged to form a different word ?,word
2858,What English word has the most letters ?,word
2859,What 's the international radio code word for the letter B ?,word
2860,What is the longest word in the English language ?,word
2861,What English word contains the most letters ?,word
2862,What are the first six words of Dickens 's A Tale of Two Cities ?,word
2863,What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?,word
2864,What is the collective noun for geese ?,word
2865,What were the five opening words on Ben Casey ?,word
2866,What is the plural of gulf ?,word
2867,"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",word
2868,What is the longest English word ?,word
2869,What is the longest English word that can be formed using just the first row of letters on a typewriter ?,word
2870,What 's another word that means `` knows all '' ?,word
2871,What is the most commonly used 1 letter word in the English language ?,word
2872,What 's the international radio code word for the letter F ?,word
2873,"What word occurs 46 , 227 times in the Bible ?",word
2874,What six words follow the line : `` From a jack to a king.. . '' ?,word
2875,What are the conjugations of wake and woke ?,word
2876,What is the only modern language that capitalizes its singular first-person pronoun ?,lang
2877,What are the two languages of Malta ?,lang
2878,What is a language spoken by the Sioux ?,lang
2879,What is one of the languages of the Sioux ?,lang
2880,What are the languages spoken by the natives in Afghanistan ?,lang
2881,What is the primary language of the Philippines ?,lang
2882,What language is mostly spoken in Brazil ?,lang
2883,What is the name of a language spoken by the Sioux ?,lang
2884,Name a Gaelic language .,lang
2885,Name a Sioux language .,lang
2886,What 's the most commonly-spoken language in Belgium ?,lang
2887,What 's the official language of Algeria ?,lang
2888,What is one of the languages spoken by the Sioux called ?,lang
2889,"What is the main language of Sao Paulo , Brazil ?",lang
2890,What are the four most widely-used languages in North America ?,lang
2891,Which language has the most words ?,lang
2892,What percent liked Thatcher after she had been in power for a decade ?,perc
2893,What was Thatcher 's approval rating after 10 years in power ?,perc
2894,What was the target rate for M3 growth in 1992 ?,perc
2895,What is the current unemployment rate in the U.S. ?,perc
2896,What percentage of the silver production is done by independent silversmiths ?,perc
2897,What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?,perc
2898,What fraction of a beaver 's life is spent swimming ?,perc
2899,What are the chances of pregnacy if the penis does not penetrate the vagina ?,perc
2900,What is the Pennsylvania state income tax rate ?,perc
2901,Independent silversmith 's account for what percentage of silver production ?,perc
2902,What are the highest-paying odds on a roulette table ?,perc
2903,What are the odds of giving birth to twins ?,perc
2904,What percentage of American men are alcoholic ?,perc
2905,What percent of world 's fresh water is found in Canada ?,perc
2906,What is the chance of conceiving quadruplets ?,perc
2907,What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?,perc
2908,What percentage of all world tornados touch down in the US ?,perc
2909,What are the chances of pregnacy if the penis does not penetrate the vagina ?,perc
2910,What are the odds of giving birth to twins ?,perc
2911,What is the probability that at least 2 out of 25 people will have the same birthday ?,perc
2912,What ratio of children of ages between two and eleven watch ` The Simpsons ' ?,perc
2913,What percentage of the body is muscle ?,perc
2914,What is the probability that at least 2 out of 25 people will have the same birthday ?,perc
2915,What fraction of a beaver 's life is spent swimming ?,perc
2916,What percentage of the world 's plant and animal species can be found in the Amazon forests ?,perc
2917,What percentage of Americans own their homes ?,perc
2918,"Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?",perc
2919,What seven digits follow the area code in the number for long distance information ?,code
2920,What seven digits follow the area code in the number for long distance information ?,code
2921,What seven digits follow the area code in the number for long distance information ?,code
2922,What is the telephone number for the University of Kentucky ?,code
2923,What is Columbia Tristar 's phone number ?,code
2924,What is Columbia Tristar 's phone number ?,code
2925,What is Columbia Tristar 's phone number ?,code
2926,What phone number can I call to have a tree planted ?,code
2927,What is the airport code for Los Angeles International ?,code
2928,How far away is the moon ?,dist
2929,How long is Camptown Racetrack ?,dist
2930,How far can you see ?,dist
2931,How far can a human eye see ?,dist
2932,How tall is the replica of the Matterhorn at Disneyland ?,dist
2933,How long were Tyrannosaurus Rex 's teeth ?,dist
2934,What are the lengths of pearl necklaces ?,dist
2935,How long is the border between Canada and the 48 conterminous states ?,dist
2936,How deep is a fathom ?,dist
2937,How far is it from Phoenix to Blythe ?,dist
2938,How deep is a fathom ?,dist
2939,How deep is a fathom ?,dist
2940,How far can a man travel in outer space ?,dist
2941,How tall is Prince Charles ?,dist
2942,How tall was the animated King Kong ?,dist
2943,How wide is the Atlantic Ocean ?,dist
2944,What are the dimensions of an ice hockey goal ?,dist
2945,What is the wingspan of a condor ?,dist
2946,How tall is the Matterhorn ?,dist
2947,How far is the longest hole in 1 on any golf course and where did it happen ?,dist
2948,What is the world record for the longest hair ?,dist
2949,How far do you have to run if you hit a home run ?,dist
2950,How far is London UK from California ?,dist
2951,How far out is the universe ?,dist
2952,How tall is kilamanjaro ?,dist
2953,"How long is the world 's largest ship , in meters ?",dist
2954,What is the length of border between the Ukraine and Russia ?,dist
2955,How tall is the giraffe ?,dist
2956,How far is Yaroslavl from Moscow ?,dist
2957,How long was Mao 's 1930s Long March ?,dist
2958,How long is the Coney Island boardwalk ?,dist
2959,How high must a mountain be to be called a mountain ?,dist
2960,How tall was the animated Frankenstein,dist
2961,How high is the city of Denver ?,dist
2962,What is the temperature for baking Peachy Oat Muffins ?,temp
2963,What should the temperature be set at while baking Peachy Oat Muffins ?,temp
2964,How hot should the oven be when making Peachy Oat Muffins ?,temp
2965,How hot does the inside of an active volcano get ?,temp
2966,How hot should the oven be when baking Peachy Oat Muffins ?,temp
2967,What 's the Fahrenheit equivalent of zero degrees centigrade ?,temp
2968,What is the temperature for cooking ?,temp
2969,What is the temperature today ?,temp
2970,What is the celtic symbol for `` life '' ?,symbol
2971,What is the chemical formula for napalm ?,symbol
2972,What sign is The Water Carrier the zodiacal symbol for ?,symbol
2973,What 's the symbol for the zodiacal sign Gemini ?,symbol
2974,What was the distinguishing mark on the `` Little Rascals '' dog ?,symbol
2975,What is the zodiac sign for August 14 ?,symbol
2976,What sign is the best love match for a horoscope sign ?,symbol
2977,What playing card symbolizes death ?,symbol
2978,What is the chemical symbol for nitrogen ?,symbol
2979,What are the signs of a country going into a recession ?,symbol
2980,What is the trademark of a Washington Redskin 's fan ?,symbol
2981,What chapter of the Bible has the most verses ?,ord
2982,Where does the U.S. rank among world countries in area ?,ord
2983,What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,ord
2984,What chapter of the Bible has the most verses ?,ord
2985,What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,ord
2986,Where does the U.S. rank among world countries in area ?,ord
2987,What was the sister ship of the Olympic ?,veh
2988,Name an American made motorcycle .,veh
2989,What was the name of Robert Fulton 's most famous steamboat ?,veh
2990,What is the name of the second space shuttle ?,veh
