,texts,labels
30763,"In 2013, solar electricity consumption increased by what percentage?",perc
30764,"Who stated that energy costs with a wind, solar, water system should not be similar to today's energy costs?",ind
30765, What six were the bottom countries for investment in recent years?,country
30766,Electricity production is expected to increase by what percentage each year for the next 15 years?,perc
30767, How much was the worldwide investment in solar power in 2013?,money
30768, Analysts expect the market to double by what year?,date
30769,What types of churches attract tourists to Palermo?,other
30770,Who was blamed for the week long rebellion of 1866?,ind
30771,"To what does the term ""Sack of Palermo"" refer?",termeq
30772,What is Palermo's climate classification?,other
30773,On what does Palermo's economy rely?,other
30774,Which port is Sicily's primary port?,other
30775,Which town is Sicily's primary industrial and commercial center?,city
30776,What were the walls of Neapolis meant to do?,desc
30777,What did the Arabs introduce that continues to be relevant to Palermo's culture today?,other
30778,What was the family name who returned Palermo to Christianity after reconquest in 1072?,ind
30779,For what event did Charles III choose Sicily as the location?,event
30780,"Which families help to start cultural, industrial, and economic growth in Palermo?",ind
30781,What name is given to the bronze line on the floor of a heliometer?,other
30782,When is Palermo's most important religious event of the year held?,date
30783,What are Palermo's four main industrial sectors?,other
30784,Which district was named for the walls surrounding it?,other
30785,What was Palermos population in 1330?,count
30786,Who regained control of Palermo in 1849?,ind
30787,In what style were the villas in the new expanded Palermo?,other
30788,Which direction does la Meridiana run?,other
30789,What is the average age of a Palermo resident?,period
30790,Has the level of crime in Palermo risen or declined?,other
30791,Who took control of the island in the 9th century?,ind
30792,Which theatre was designed by Giovan Battista Filippo Basile ans opened in 1897?,other
30793,What image is projected on the floor of the heliometer?,other
30794,"For what is the ""tourist marina"" dedicated?",other
30795,Who's decline left Palermo under the control of the Roman Empire?,ind
30796,What Emerite did the Muslims establish in the 9th century?,other
30797,What reconquest occured in the 10th century?,other
30798,Who controlled Sicily in the 11th century?,ind
30799,What is Neapolis the first settlement of?,other
30800,Who had a period of peace under Carthage?,ind
30801,Who controled Palermo in the 4th century?,ind
30802,What was the seat of a rebellion in the 18th century?,other
30803,What is one of the warmest cities in the world?,city
30804,was built in the 16th century?,other
30805,What is 47.4% female?,other
30806,What mostly depends shipbuilding and agriculture?,other
30807,What is the main port of Italy?,other
30808,Which peak is 1333 feet hight?,mount
30809,What helped form the rivers.,other
30810,Who did Palermo comer into contact with from the 500's to the 600's BC?,ind
30811,Who's North African provinces were occupied by the 4th century?,other
30812,What cities did Syracuse compete with in terms of importance and splendor?,city
30813,Under who's rule was the kingdom of Sicily turned into the county of Sicily?,ind
30814,Who ruled Palermo in the 12th century?,ind
30815,What crushed the 18th century rebellion in Palermo?,other
30816,What is the name of the gold line on the floor of a helimeter?,other
30817,Who's average age is 42.8 in Palermo?,period
30818,Who changed the name of the city from Balarm to Panormus?,ind
30819,What is Sicily going through?,def
