,texts,labels
17571,When was Ireland's police force established?,date
17572,Where did the Portuguese royal family move in 1808?,other
17573,When was the Montreal police created?,date
17574,When was the 'Treatise on the Police' published?,date
17575,Why did the functions of police grow beyond law enforcement to urban planning?,reason
17576,What international police agency was created before WW2?,gr
17577,When was the Schengen Treaty signed?,date
17578,Why is transnational policing so unaccountable?,reason
17579,Why did New York State ban unmarked cars for traffic cops?,reason
17580,Why do all cops use bicycles to patrol?,reason
17581,Why did Wilson rotate officers between communities?,reason
17582,Why do all police acts limit when police can interfere without court orders?,reason
17583,When did Spain suppress local police units?,date
17584,When was the Thames River Police made a public service?,date
17585,When was the Metropolitan Police Act rejected?,date
17586,Where can police shoot fleeing convicts?,other
17587,Why do some cops use motorcycles to patrol?,reason
17588,How did Wilson recruit more qualified police?,manner
17589,Why do some police acts limit when police can aid without court orders?,reason
17590,Which two entities in Medieval France didn't have police duties?,gr
17591,When did Rio get its first police inspector?,date
17592,Where did Sheptycki study police interigation?,other
17593,Where has cross-border policing been least under-studied?,other
17594,Where has transnational policing become less important?,other
17595,How do bicycles help catch some police officers?,manner
17596,How many commissioners worked above Reynie?,count
17597,When did the West Indies merchants in London destroy a police force?,date
17598,How many deck workers were the Thames River Police policing?,count
17599,Who co-wrote the 'Treatise on the Police'?,ind
17600,When was 'Preventive Police' not published?,date
17601,Where didn't Sheptycki study police cooperation?,other
17602,Where has cross-border policing been most over-studied?,other
17603,Where don't police have radios?,other
17604,How many policing districts was France divided into?,count
17605,Where did the East Indies merchants in London create a police force?,other
17606,How many dock workers did Colquhoun say weren't criminals?,count
17607,When was the Toronto police destroyed?,date
17608,Where was 'Preventive Police' unpublished?,other
17609,How do patrol officers ignore crime?,manner
17610,Why is transnational policing so accountable?,reason
17611,Why did New York State allow unmarked cars for traffic cops?,reason
17612,Where did Wilson increase police corruption?,other
17613,When was Paris's police system contracted to disclude rest of France?,date
17614,Where did the Portuguese royal family move in 1880?,other
17615,When was the Montreal police not created?,date
17616,Why didn't the functions of police grow beyond law enforcement to urban planning?,reason
17617,What national police agency was created before WW2?,gr
17618,When did the Channel region reject routine cross-border policing?,date
17619,Why isn't transnational policing so unaccountable?,reason
17620,Why did New York State ban marked cars for traffic cops?,reason
17621,Why did Wilson rotate officers between communities?,reason
17622,When did Spain empower local police units?,date
17623,When was the Thames River Police made a private service?,date
17624,When was the Schengen Treaty rejected?,date
17625,Where can't police shoot fleeing convicts?,other
17626,How did Wilson recruit more unqualified police?,manner
17627,Where was Karadzic when he was finally arrested?,other
17628,Why is genocide often punished?,reason
17629,Where was Karadzic when he was sentenced?,other
17630,How many of the five permanent member s of China were parties to the treaty?,count
17631,Which former president was by far the most senior politician to be accused of genocidal crimes by Karadzic?,ind
17632,What country is Saint-Barthélemy a collectivity of?,country
17633,How many Miles East of Puerto Rico is St. Barts?,count
17634,How many public beaches are there in St. Barts?,count
17635,How many senators represent St. Barts in France?,count
17636,When did the British invade the harbour town in St. Barts?,date
17637,How many restaurants does the island have?,count
17638,What is the French abbreviation for Saint-Barthélemy?,abb
17639,When did the residents of St. Barts file for separation from Guadeloupe?,date
17640,How many beaches in St. Barts are suitable to swim in?,count
17641,How many hectares does the island have in total?,count
17642,How many rooms does the largest hotel in St. Barts have?,count
17643,How many hectares does the marine preserve cover?,count
17644,Where are most of the nice restaurants located?,other
17645,Where is the airport located on the island?,other
17646,How many rooms does the most expensive hotel on the island have?,count
17647,Where are surgeonfish found in St. Barts?,other
17648,When was Fort Gustav built?,date
17649,What country besides France had colonies on the island for a substantial period of time?,country
17650,How many people are on the Territorial Council?,count
17651,How many tourists visit St. Barts each year?,count
17652,When did the british army invade the island?,date
17653,Where do green turtles live?,other
17654,How many people are in the vehicle for the AG2R Race?,count
17655,In what year did Guadeloupe fall under Swedish rule briefly?,date
17656,How many leeward side beaches are there?,count
17657,How many people speak English on Saint-Barthelemy?,count
17658,What is COM short for?,exp
17659,How many homes are built each year?,count
17660,How many of St. Barthelemy's hotels have fewer than 15 rooms?,count
17661,How long does it take dolphins to attain reproductive age?,period
17662,What is located on the near end of La Pointe?,other
17663,How many restaurants in St. Barthelemy serve Creole cuisine?,count
17664,How many people lived in the Swedish colony?,count
17665,How many windward side beaches are there?,count
17666,How many Anglophones are there on Saint-Barthelemy?,count
17667,How many rooms does the smallest hotel on the island have?,count
17668,How many types of cacti are the on St. Barts?,count
17669,How long does it take whales to reach reproductive age?,period
17670,How many hotels are there?,count
17671,How many tourists visit Saint Barthelemy each year?,count
17672,How many people comprised the first settlers?,count
17673,How many mangroves are there on St. Barts?,count
17674,How long do porpoises usually live?,period
17675,How many people lived in Gustavia as of 2011?,count
17676,How many island residents voted in the 2003 referendum?,count
17677,How many people speak Creole French?,count
17678,How many senators are there in the French Senate?,count
17679,How many species of turtles are there on St. Barts?,count
17680,Where do ghost crabs lay their eggs?,other
17681,In what bay were the first mooring buoys installed?,other
17682,How many domestic Caribbean airlines are there?,count
17683,When was yellow bell from South America brought to St. Barts?,date
17684,How many West Indian cuisine restaurants are there?,count
17685,How many small regional commercial airlines land at Gustaf III Airport?,count
17686,Where is Tajikistan located?,other
17687,When did the Russian Empire take over Central Asia?,date
17688,Why were parties upset in the 2005 election?,reason
17689,How many airports does Tajikistan have?,count
