,texts,labels
43326,When was Sargodha built?,date
43327,When was the Provincial Assembly elected?,date
43328,What percentage of Pakistan's economy is agriculture?,perc
43329,What percentage of textiles does Punjab export?,perc
43330,What city houses the offices of Fesco?,city
43331,Which city houses the Sihk shrines?,city
43332,What poet was most prolific during 1930 to 1979?,ind
43333,Who wrote songs after the style of Sammi?,ind
43334,What percentage of the Pakistan population resides in Sargodha?,perc
43335,When was the archaeological site at Harappa discovered?,date
43336,Who founded Takshashila University?,ind
43337,When was the Second Battle of Panipat?,date
43338,How long did the Afghan Empire last?,period
43339,Where is Nankana Sahib?,other
43340,What percentage of Pakistan's sugar mill plants are located in Punjab?,perc
43341,When did Emperor Shah Jahan live?,date
43342,What do the saints do at an urs?,desc
43343,When was Alam Lohar born?,date
43344,When did Punjab comprise the Gujar empire?,date
43345,How many Aspii were killed in battle?,count
43346,What did Ahmad Shah Abdali invade in 1758?,other
43347,When did trade between people become common?,date
43348,How many seats are reserved for Muslims?,count
43349,What percentage of the manufacturing sector did Punjab account for in 2007?,perc
43350,Where was Emperor Shah Jahan buried?,other
43351,Who created the mystic messages?,ind
43352,What city is the Murree hill nearby?,city
43353,How many provinces does India have?,count
43354,What percentage of the large scale manufacturing takes place in Lahore?,perc
43355,What does the S in Pakistan stand for?,exp
43356,Who was the brother of Taksh?,ind
43357,When did Alexander attack Punjab?,date
43358,How many years did the fight between Muslim and Sikh troops last?,count
43359,How many of the local resistance were killed in the 1857 rebellion?,count
43360,What is the name of India's nuclear program?,event
43361,What percentage of agricultural machinery does Punjab manufacture?,perc
43362,What songs use the same styling?,cremat
43363,How many miles east of Richmond is Williamsburg?,count
43364,Who aided Jefferson in designing the Virginia State Capitol?,ind
43365,What man-made body of water was designed in part by George Washington?,other
43366,Where was Petersburg located in relation to Ford Stedman?,other
43367,What was contained in warehouses that were notably burned by Confederates when evacuating Richmond?,other
43368,"When the 1900s began, how many people lived in Richmond?",count
43369,When did the so-called downtown boom in Richmond end?,date
43370,How many square kilometers is Richmond?,count
43371,"In 2000, how many families lived in Richmond?",count
43372,Where did Richmond's Nation of Islam members initially meet?,other
43373,How many Indian-descended families lived in or around Richmond in 2011?,count
43374,How many square meters of space does Virginia BioTechnology Research Park consist of?,count
43375,"What movie, which filmed in Richmond, featured Daniel Day-Lewis?",cremat
43376,Where is SunTrust Bank headquartered?,other
43377,In what former industrial facility is the Richmond National Battlefield Park Visitors Center located?,other
43378,In what city did Lewis Hallam present Shakespeare's plays?,city
43379,What state has the oldest capital building used continuously since it was built?,state
43380,What United States city has the most cast iron architecture?,city
43381,Who was the designer of the Federal Reserve Building?,ind
43382,What sport do the Washington Redskins play?,sport
43383,When did the RIR begin to host the Capital City 400?,date
43384,What company owns the company that owns the Richmond Times-Dispatch?,gr
43385,"Per Nielsen, how many homes exist in the Richmond-Petersburg DMA?",count
43386,How many representatives make up the Richmond city council?,count
43387,How many high schools are there in Richmond?,count
43388,How many kilometers away from Richmond is Richmond International Airport?,count
43389,How many kilometers of sewer lines exist in Richmond?,count
43390,How many kilometers west of Charlottesville is Richmond?,count
43391,In what year was the current city of Richmond founded?,date
43392,In what year was the Virginia State Capitol finished?,date
43393,To where was the canal designed by Washington intended to ferry water?,other
43394,What general received the surrender of Richmond?,ind
43395,How many soldiers did Lee have remaining when he surrendered?,count
43396,What sort of railroad crossing was first built at Richmond?,other
43397,How many square kilometers was Richmond at the start of the 20th century?,count
43398,About how many structures were built in Richmond during the downtown boom?,count
43399,How many square miles of Richmond is water?,count
43400,How could one characterize the winters in Richmond?,manner
43401,How many times does Richmond receive 7.6 centimeters or more of snow in a 24 hour period annually?,count
43402,"As of 2000, how many people lived in Richmond per square kilometer?",count
43403,"In 1985, how many people were murdered in Richmond?",count
43404,Who was a notable congregant at Second Presbyterian Church?,ind
43405,On what street is Masjid Bilal located?,other
43406,What does CCI stand for?,exp
43407,"Along with Philip Morris and CapitalOne, what prominent corporation is present in Richmond?",gr
43408,Who notably appeared in Killing Kennedy?,ind
43409,What city is the headquarters of McKesson located in?,city
43410,How far away from the Virginia Center for Architecture is the Children's Museum of Richmond?,dist
43411,What government building is the Museum of the Confederacy located near?,other
43412,How many United States presidents are interred in Hollywood Cemetery?,count
43413,Near what park is the monument dedicated to the person traditionally regarded as discovering America?,other
43414,Who designed Branch House?,ind
43415,In what year did iron production in Richmond peak?,date
43416,Who designed the General Assembly Offices at the Eighth and Main Building?,ind
43417,How many kilometers long is the track in Byrd Park?,count
43418,What sport do the Richmond Kickers compete in?,sport
43419,When did the Suntrust Indy Challenge stop being run at RIR?,date
43420,How many people buy the Richmond Times-Dispatch on Sunday?,count
43421,How many primary and secondary school students attend school in Richmond?,count
